Order_ID,Agent_Age,Agent_Rating,Store_Latitude,Store_Longitude,Drop_Latitude,Drop_Longitude,Order_Date,Order_Time,Pickup_Time,Weather,Traffic,Vehicle,Area,Delivery_Time,Category,Avg_Delivery,Ghost_Risk
snrv920916364,15,1.0,12.334022,76.618203,12.354022,76.638203,2022-03-01,NaN ,09:35:00,Unknown,NaN ,scooter ,Metropolitian ,65,Outdoors,124.90564484784746,Medium Risk
fets438204306,38,3.7,26.911927,75.797282,27.001927,75.887282,2022-03-29,17:45:00,17:50:00,Sandstorms,Medium ,motorcycle ,Metropolitian ,39,Grocery,124.90564484784746,Medium Risk
aoho145819267,28,4.3,21.186884,72.793616,21.196884,72.803616,2022-04-03,10:40:00,10:45:00,Windy,Low ,motorcycle ,Other,16,Grocery,124.90564484784746,Medium Risk
anmw331732399,23,4.1,26.914142,75.805704,26.954142,75.845704,2022-03-15,13:15:00,13:20:00,Fog,High ,motorcycle ,Metropolitian ,32,Grocery,124.90564484784746,Medium Risk
bewn669694830,37,4.4,19.131141,72.813074,19.21114,72.893074,2022-03-08,19:25:00,19:35:00,Cloudy,Jam ,scooter ,Urban ,35,Grocery,124.90564484784746,Medium Risk
rzih543075964,28,4.0,23.369746,85.33982,23.389746,85.35982,2022-03-11,08:35:00,08:40:00,Sandstorms,Low ,motorcycle ,Metropolitian ,23,Grocery,124.90564484784746,Medium Risk
cvnx294819253,22,4.2,12.934179,77.615797,12.944179,77.625797,2022-03-15,08:30:00,08:45:00,Windy,Low ,motorcycle ,Metropolitian ,75,Home,124.90564484784746,Medium Risk
hlgc514957927,36,4.3,13.005801,80.250744,13.135801,80.380744,2022-03-10,20:40:00,20:45:00,Sandstorms,Jam ,scooter ,Metropolitian ,44,Grocery,124.90564484784746,Medium Risk
togq334182872,36,4.3,25.449659,81.839744,25.519659,81.909744,2022-02-18,21:45:00,21:55:00,Cloudy,Jam ,motorcycle ,Metropolitian ,40,Grocery,124.90564484784746,Medium Risk
fwru141975262,37,4.3,26.892312,75.806896,27.022313,75.936896,2022-03-14,19:30:00,19:40:00,Fog,Jam ,scooter ,Metropolitian ,46,Grocery,124.90564484784746,Medium Risk
bkno730581043,21,4.0,23.351489,85.324253,23.431489,85.404253,2022-04-02,20:55:00,21:00:00,Cloudy,Jam ,scooter ,Metropolitian ,39,Grocery,124.90564484784746,Medium Risk
czgd248487371,35,4.1,17.433809,78.386744,17.523809,78.476744,2022-03-31,20:55:00,21:05:00,Sandstorms,Jam ,van,Metropolitian ,38,Grocery,124.90564484784746,Medium Risk
bifh294494001,20,4.2,19.1813,72.836191,19.2013,72.856191,2022-03-15,08:50:00,08:55:00,Windy,Low ,motorcycle ,Metropolitian ,26,Grocery,124.90564484784746,Medium Risk
eohi669158115,34,4.0,26.914142,75.805704,26.964142,75.855704,2022-03-13,21:40:00,21:55:00,Sandstorms,Jam ,scooter ,Metropolitian ,32,Grocery,124.90564484784746,Medium Risk
feds786922911,20,4.2,12.972793,80.249982,13.082793,80.359982,2022-03-27,18:50:00,19:05:00,Cloudy,Medium ,motorcycle ,Metropolitian ,33,Grocery,124.90564484784746,Medium Risk
zxys330127503,25,4.2,12.321214,76.621094,12.331214,76.631094,2022-03-09,10:30:00,10:45:00,Windy,Low ,motorcycle ,Metropolitian ,75,Electronics,124.90564484784746,Medium Risk
nvin821384108,35,4.1,25.450317,81.831681,25.520317,81.901681,2022-02-16,20:10:00,20:15:00,Sunny,Jam ,motorcycle ,Metropolitian ,32,Grocery,124.90564484784746,Medium Risk
ulfp173189403,37,3.7,0.0,0.0,0.13,0.13,2022-02-16,20:00:00,20:05:00,Windy,Jam ,scooter ,Metropolitian ,39,Grocery,124.90564484784746,Medium Risk
svww893851074,26,2.9,18.56245,73.916619,18.65245,74.006619,2022-04-06,22:35:00,22:40:00,Sunny,Low ,scooter ,Urban ,39,Grocery,124.90564484784746,Medium Risk
uxjd161759848,20,4.2,0.0,0.0,0.03,0.03,2022-02-15,23:10:00,23:15:00,Stormy,Low ,motorcycle ,Metropolitian ,80,Snacks,124.90564484784746,Medium Risk
qcin315683772,37,4.0,22.725835,75.887648,22.815835,75.977648,2022-03-10,18:55:00,19:00:00,Cloudy,Medium ,scooter ,Metropolitian ,35,Grocery,124.90564484784746,Medium Risk
qvhe294759146,25,4.3,0.0,0.0,0.05,0.05,2022-02-13,23:50:00,00:00:00,Stormy,Low ,motorcycle ,Metropolitian ,28,Grocery,124.90564484784746,Medium Risk
dhdj190971377,26,4.0,10.96185,76.971082,10.97185,76.981082,2022-03-28,09:55:00,10:10:00,Windy,Low ,motorcycle ,Urban ,23,Grocery,124.90564484784746,Medium Risk
upif264624946,26,4.1,0.0,0.0,0.01,0.01,2022-03-13,10:15:00,10:30:00,Stormy,Low ,motorcycle ,Urban ,24,Grocery,124.90564484784746,Medium Risk
inbc931556868,38,4.2,11.001753,76.986241,11.061753,77.046241,2022-03-03,21:15:00,21:30:00,Fog,Jam ,scooter ,Metropolitian ,31,Grocery,124.90564484784746,Medium Risk
ukxg725655952,35,4.1,23.371292,85.327872,23.381292,85.337872,2022-03-01,09:15:00,09:25:00,Stormy,Low ,motorcycle ,Metropolitian ,29,Grocery,124.90564484784746,Medium Risk
xlrj389777598,27,4.1,26.892312,75.806896,27.002312,75.916896,2022-04-04,17:45:00,18:00:00,Fog,Medium ,motorcycle ,Metropolitian ,36,Grocery,124.90564484784746,Medium Risk
mmty149429458,27,4.3,12.311072,76.654878,12.371072,76.714878,2022-03-17,22:10:00,22:15:00,Sandstorms,Low ,motorcycle ,Urban ,22,Grocery,124.90564484784746,Medium Risk
shfm872431527,20,4.1,30.342509,78.061187,30.362509,78.081187,2022-02-17,08:50:00,09:00:00,Windy,Low ,motorcycle ,Metropolitian ,75,Shoes,124.90564484784746,Medium Risk
wpef470872554,27,4.2,12.914264,77.6784,12.934264,77.6984,2022-03-09,10:00:00,10:15:00,Sandstorms,Low ,motorcycle ,Metropolitian ,80,Snacks,124.90564484784746,Medium Risk
pscw932572177,39,4.4,22.761593,75.886362,22.891593,76.016362,2022-03-29,21:00:00,21:05:00,Fog,Jam ,scooter ,Urban ,41,Grocery,124.90564484784746,Medium Risk
jfwo541635418,30,3.9,23.371292,85.327872,23.451292,85.407872,2022-04-02,21:45:00,21:55:00,Sandstorms,Jam ,motorcycle ,Metropolitian ,37,Grocery,124.90564484784746,Medium Risk
gmji082171257,25,4.1,0.0,0.0,0.05,0.05,2022-04-05,23:35:00,23:40:00,Windy,Low ,motorcycle ,Metropolitian ,80,Apparel,124.90564484784746,Medium Risk
vqxa115441010,30,4.2,19.1093,72.825451,19.1693,72.885451,2022-03-28,19:55:00,20:05:00,Cloudy,Jam ,scooter ,Metropolitian ,35,Grocery,124.90564484784746,Medium Risk
stey925349228,33,4.3,12.310972,76.659264,12.440972,76.789264,2022-03-02,21:40:00,21:55:00,Cloudy,Jam ,scooter ,Metropolitian ,45,Grocery,124.90564484784746,Medium Risk
tvai294448610,26,4.4,0.0,0.0,0.02,0.02,2022-03-03,09:40:00,09:50:00,Stormy,Low ,motorcycle ,Metropolitian ,75,Apparel,124.90564484784746,Medium Risk
rvln672676142,20,2.5,13.027018,80.254791,13.137018,80.364791,2022-03-08,23:20:00,23:30:00,Sunny,Low ,scooter ,Metropolitian ,31,Grocery,124.90564484784746,Medium Risk
bbua050849199,30,4.4,12.3085,76.665808,12.3985,76.755808,2022-03-08,17:20:00,17:30:00,Stormy,Medium ,motorcycle ,Metropolitian ,39,Grocery,124.90564484784746,Medium Risk
yaqx231189891,38,3.8,12.323225,76.630028,12.453225,76.760028,2022-03-23,20:50:00,21:05:00,Sandstorms,Jam ,motorcycle ,Urban ,33,Grocery,124.90564484784746,Medium Risk
ojmi483192906,36,4.4,23.374878,85.335739,23.444878,85.405739,2022-03-02,17:50:00,18:05:00,Windy,Medium ,van,Metropolitian ,37,Grocery,124.90564484784746,Medium Risk
lkcc133585770,29,4.4,0.0,0.0,0.02,0.02,2022-03-17,08:25:00,08:40:00,Windy,Low ,motorcycle ,Urban ,75,Toys,124.90564484784746,Medium Risk
dith432314323,36,4.1,10.994136,76.963303,11.044136,77.013303,2022-04-05,17:55:00,18:05:00,Sandstorms,Medium ,motorcycle ,Metropolitian ,37,Grocery,124.90564484784746,Medium Risk
kqqe361181377,22,3.8,21.170096,72.789122,21.220096,72.839122,2022-04-03,19:30:00,19:35:00,Sunny,Jam ,motorcycle ,Urban ,40,Grocery,124.90564484784746,Medium Risk
yrsw704503938,30,4.1,26.471617,80.313564,26.481617,80.323564,2022-02-17,11:15:00,11:25:00,Windy,High ,motorcycle ,Metropolitian ,34,Grocery,124.90564484784746,Medium Risk
iqva047442357,22,4.3,22.725835,75.887648,22.735835,75.897648,2022-04-05,10:00:00,10:15:00,Stormy,Low ,motorcycle ,Metropolitian ,80,Shoes,124.90564484784746,Medium Risk
xlzp812561001,39,4.0,22.547186,88.35068,22.597185,88.40068,2022-02-17,21:50:00,22:00:00,Windy,Jam ,motorcycle ,Metropolitian ,31,Grocery,124.90564484784746,Medium Risk
gijf704951866,30,4.3,13.091809,80.219104,13.171809,80.299104,2022-04-02,23:00:00,23:15:00,Fog,Low ,motorcycle ,Metropolitian ,36,Grocery,124.90564484784746,Medium Risk
mlob897561467,36,3.6,25.450317,81.831681,25.530317,81.911681,2022-02-12,20:50:00,21:00:00,Sandstorms,Jam ,scooter ,Metropolitian ,40,Grocery,124.90564484784746,Medium Risk
fuhu692723660,30,4.4,0.0,0.0,0.11,0.11,2022-02-16,18:45:00,18:55:00,Stormy,Medium ,scooter ,Metropolitian ,39,Grocery,124.90564484784746,Medium Risk
qsmb579290644,31,3.6,26.88842,75.800689,27.02842,75.940689,2022-03-27,22:35:00,22:40:00,Fog,Low ,motorcycle ,Metropolitian ,35,Grocery,124.90564484784746,Medium Risk
izyv243184021,38,4.2,17.450851,78.379347,17.560851,78.489347,2022-03-06,21:10:00,21:15:00,Stormy,Jam ,scooter ,Metropolitian ,44,Grocery,124.90564484784746,Medium Risk
xqyl245307495,30,4.2,12.326356,76.619103,12.356356,76.649103,2022-03-26,23:20:00,23:35:00,Stormy,Low ,motorcycle ,Metropolitian ,34,Grocery,124.90564484784746,Medium Risk
tpkn516272164,38,4.4,23.359033,85.325347,23.419033,85.385347,2022-04-05,22:00:00,22:05:00,Fog,Jam ,motorcycle ,Metropolitian ,34,Grocery,124.90564484784746,Medium Risk
neim915314110,37,3.7,19.131141,72.813074,19.221141,72.903074,2022-03-10,23:55:00,00:10:00,Fog,Low ,motorcycle ,Metropolitian ,38,Grocery,124.90564484784746,Medium Risk
fnjs079836452,39,4.1,11.022169,76.999594,11.102169,77.079594,2022-03-27,18:40:00,18:50:00,Sunny,Medium ,motorcycle ,Metropolitian ,34,Grocery,124.90564484784746,Medium Risk
pqky854286831,30,4.2,22.725748,75.898497,22.835748,76.008497,2022-04-06,22:55:00,23:00:00,Cloudy,Low ,motorcycle ,Metropolitian ,37,Grocery,124.90564484784746,Medium Risk
nljz664095398,29,4.3,27.161694,78.034714,27.181694,78.054714,2022-02-13,10:00:00,10:05:00,Sandstorms,Low ,motorcycle ,Urban ,75,Snacks,124.90564484784746,Medium Risk
pfxc571853558,29,4.4,19.878028,75.317475,19.948028,75.387475,2022-02-14,21:25:00,21:35:00,Stormy,Jam ,motorcycle ,Other,36,Grocery,124.90564484784746,Medium Risk
rqxl779793751,30,4.3,9.960846,76.293936,10.090846,76.423936,2022-02-18,18:15:00,18:25:00,Sandstorms,Medium ,van,Metropolitian ,38,Grocery,124.90564484784746,Medium Risk
difv619281060,32,4.4,18.593481,73.785901,18.673481,73.865901,2022-03-06,21:30:00,21:45:00,Windy,Jam ,motorcycle ,Metropolitian ,52,Grocery,124.90564484784746,Medium Risk
qkgj342733398,21,3.5,13.044694,80.26147,13.084694,80.30147,2022-04-01,13:30:00,13:45:00,Sunny,High ,motorcycle ,Metropolitian ,42,Grocery,124.90564484784746,Medium Risk
vgpt995789012,32,3.8,0.0,0.0,0.13,0.13,2022-03-18,21:35:00,21:50:00,Stormy,Jam ,scooter ,Urban ,34,Grocery,124.90564484784746,Medium Risk
zfse819451842,22,4.3,12.933298,77.614293,12.953298,77.634293,2022-03-30,10:20:00,10:25:00,Windy,Low ,motorcycle ,Urban ,75,Jewelry,124.90564484784746,Medium Risk
irfs057529905,35,4.2,12.323194,76.630583,12.413194,76.720583,2022-03-20,21:35:00,21:50:00,Fog,Jam ,van,Metropolitian ,35,Grocery,124.90564484784746,Medium Risk
gcgj049054392,35,4.0,23.369746,85.33982,23.419746,85.38982,2022-03-03,21:55:00,22:00:00,Sandstorms,Jam ,motorcycle ,Metropolitian ,39,Grocery,124.90564484784746,Medium Risk
hxtq995132827,33,3.5,11.016298,76.972076,11.086298,77.042076,2022-03-27,23:50:00,00:00:00,Cloudy,Low ,scooter ,Metropolitian ,34,Grocery,124.90564484784746,Medium Risk
oodx699786308,30,4.1,11.008638,76.984311,11.088638,77.064311,2022-03-18,00:00:00,00:05:00,Fog,Low ,scooter ,Metropolitian ,32,Grocery,124.90564484784746,Medium Risk
oaau511751410,32,3.8,15.51315,73.78346,15.58315,73.853459,2022-02-16,21:50:00,22:00:00,Windy,Jam ,scooter ,Metropolitian ,40,Grocery,124.90564484784746,Medium Risk
uyyw122339805,28,3.2,21.175104,72.804342,21.285104,72.914342,2022-03-25,22:15:00,22:30:00,Sunny,Low ,scooter ,Metropolitian ,33,Grocery,124.90564484784746,Medium Risk
pnpt307157563,35,4.0,17.451976,78.385883,17.461976,78.395883,2022-03-21,11:30:00,11:35:00,Windy,High ,motorcycle ,Metropolitian ,34,Grocery,124.90564484784746,Medium Risk
jbef179278148,31,4.3,26.90519,75.810753,27.04519,75.950753,2022-03-16,17:40:00,17:55:00,Stormy,Medium ,motorcycle ,Metropolitian ,39,Grocery,124.90564484784746,Medium Risk
duou917227929,35,4.2,19.221315,72.862381,19.271315,72.912381,2022-03-19,23:45:00,23:50:00,Stormy,Low ,motorcycle ,Metropolitian ,32,Grocery,124.90564484784746,Medium Risk
kkny797405620,38,4.3,18.543626,73.905101,18.653626,74.015101,2022-03-31,21:55:00,22:05:00,Cloudy,Jam ,van,Metropolitian ,36,Grocery,124.90564484784746,Medium Risk
ixaj959923717,35,4.1,12.337978,76.616792,12.387978,76.666792,2022-03-13,19:15:00,19:30:00,Cloudy,Jam ,motorcycle ,Urban ,31,Grocery,124.90564484784746,Medium Risk
nixb911504748,39,4.4,22.732225,75.874765,22.842225,75.984765,2022-03-18,21:00:00,21:05:00,Windy,Jam ,scooter ,Metropolitian ,37,Grocery,124.90564484784746,Medium Risk
yjwc343751880,24,4.1,12.981615,80.231598,13.001615,80.251598,2022-03-24,10:50:00,11:00:00,Stormy,Low ,motorcycle ,Metropolitian ,75,Cosmetics,124.90564484784746,Medium Risk
yhpn730000803,26,4.2,12.323994,76.626167,12.343994,76.646167,2022-03-30,08:45:00,08:55:00,Stormy,Low ,motorcycle ,Metropolitian ,23,Grocery,124.90564484784746,Medium Risk
mxru286083153,34,3.6,12.297954,76.665169,12.377954,76.745169,2022-03-18,23:40:00,23:45:00,Fog,Low ,van,Metropolitian ,37,Grocery,124.90564484784746,Medium Risk
azcn443658661,34,4.0,17.438263,78.397865,17.498263,78.457865,2022-03-13,18:45:00,18:50:00,Fog,Medium ,motorcycle ,Metropolitian ,33,Grocery,124.90564484784746,Medium Risk
hegz211516369,20,2.6,21.170798,72.790489,21.250798,72.870489,2022-04-02,23:00:00,23:10:00,Sunny,Low ,scooter ,Urban ,34,Grocery,124.90564484784746,Medium Risk
wfcu848886255,33,3.5,12.975996,80.221898,13.065996,80.311898,2022-03-31,21:55:00,22:10:00,Stormy,Jam ,motorcycle ,Metropolitian ,42,Grocery,124.90564484784746,Medium Risk
fray074727675,34,3.6,22.307898,73.167788,22.417898,73.277788,2022-03-25,21:25:00,21:30:00,Stormy,Jam ,motorcycle ,Urban ,41,Grocery,124.90564484784746,Medium Risk
zrdn844754150,27,4.4,23.371292,85.327872,23.441292,85.397872,2022-03-25,20:30:00,20:35:00,Cloudy,Jam ,scooter ,Metropolitian ,43,Grocery,124.90564484784746,Medium Risk
kxjx660565063,31,4.4,13.081878,80.248519,13.161878,80.328519,2022-03-14,19:50:00,20:05:00,Fog,Jam ,scooter ,Metropolitian ,43,Grocery,124.90564484784746,Medium Risk
uaoe368133182,29,4.3,21.175975,72.795503,21.305975,72.925503,2022-03-02,19:40:00,19:50:00,Fog,Jam ,scooter ,Metropolitian ,41,Grocery,124.90564484784746,Medium Risk
gakn435956631,31,3.5,18.539299,73.897902,18.649299,74.007902,2022-03-14,21:30:00,21:40:00,Sandstorms,Jam ,scooter ,Metropolitian ,35,Grocery,124.90564484784746,Medium Risk
mbuj066868578,28,4.2,13.058616,80.264151,13.108616,80.314151,2022-03-03,20:30:00,20:35:00,Sunny,Jam ,motorcycle ,Metropolitian ,49,Grocery,124.90564484784746,Medium Risk
rqhs715681837,27,4.4,18.536718,73.830327,18.546719,73.840328,2022-03-19,09:20:00,09:30:00,Windy,Low ,motorcycle ,Metropolitian ,85,Outdoors,124.90564484784746,Medium Risk
czkw407089140,33,4.2,19.120083,72.907385,19.230083,73.017385,2022-03-31,17:40:00,17:55:00,Fog,Medium ,scooter ,Metropolitian ,33,Grocery,124.90564484784746,Medium Risk
hkzk837595639,38,3.7,22.760072,75.892574,22.850072,75.982574,2022-03-23,22:00:00,22:15:00,Sandstorms,Jam ,scooter ,Metropolitian ,38,Grocery,124.90564484784746,Medium Risk
zpdg554930890,31,4.4,11.001852,76.976268,11.081852,77.056268,2022-03-20,18:10:00,18:20:00,Windy,Medium ,motorcycle ,Urban ,44,Grocery,124.90564484784746,Medium Risk
auyr830328276,24,4.1,12.299524,76.64262,12.309524,76.65262,2022-03-01,08:45:00,08:50:00,Sandstorms,Low ,motorcycle ,Urban ,28,Grocery,124.90564484784746,Medium Risk
hexf022453024,27,4.0,12.310972,76.659264,12.350972,76.699264,2022-03-05,13:00:00,13:05:00,Cloudy,High ,scooter ,Metropolitian ,33,Grocery,124.90564484784746,Medium Risk
lipv636621422,37,4.4,11.001753,76.986241,11.051753,77.036241,2022-03-13,21:30:00,21:45:00,Fog,Jam ,van,Urban ,37,Grocery,124.90564484784746,Medium Risk
vins290707426,24,2.8,19.178321,72.834715,19.268321,72.924715,2022-03-18,22:20:00,22:35:00,Sunny,Low ,scooter ,Metropolitian ,31,Grocery,124.90564484784746,Medium Risk
blst938278005,21,4.3,18.536718,73.830327,18.576718,73.870328,2022-03-13,12:25:00,12:40:00,Fog,High ,scooter ,Metropolitian ,32,Grocery,124.90564484784746,Medium Risk
upnk676022789,25,4.2,26.913483,75.803139,27.023483,75.913139,2022-03-23,20:10:00,20:15:00,Sandstorms,Jam ,motorcycle ,Metropolitian ,39,Grocery,124.90564484784746,Medium Risk
xkmn338884751,29,4.0,19.22384,72.841347,19.23384,72.851347,2022-03-26,10:25:00,10:30:00,Sandstorms,Low ,motorcycle ,Metropolitian ,80,Kitchen,124.90564484784746,Medium Risk
vqzd866271475,31,3.9,17.428294,78.404423,17.498294,78.474423,2022-03-04,21:35:00,21:45:00,Sunny,Jam ,motorcycle ,Metropolitian ,33,Grocery,124.90564484784746,Medium Risk
qfvk406925457,38,3.6,0.0,0.0,0.08,0.08,2022-03-20,21:45:00,21:50:00,Stormy,Jam ,scooter ,Metropolitian ,34,Grocery,124.90564484784746,Medium Risk
gkin856050185,30,4.1,0.0,0.0,0.01,0.01,2022-03-13,09:50:00,10:05:00,Sandstorms,Low ,motorcycle ,Metropolitian ,28,Grocery,124.90564484784746,Medium Risk
moff878339555,37,4.0,19.874449,75.360232,19.914449,75.400232,2022-02-15,14:45:00,14:50:00,Windy,High ,motorcycle ,Metropolitian ,43,Grocery,124.90564484784746,Medium Risk
isxe231291908,26,4.0,23.357804,85.325146,23.437804,85.405146,2022-03-25,17:45:00,17:55:00,Fog,Medium ,scooter ,Metropolitian ,35,Grocery,124.90564484784746,Medium Risk
xwzx028694957,32,3.6,22.651847,75.881991,22.741847,75.971991,2022-03-06,23:15:00,23:25:00,Fog,Low ,scooter ,Metropolitian ,39,Grocery,124.90564484784746,Medium Risk
gtpy146805659,30,4.3,19.065838,72.832658,19.135838,72.902658,2022-04-06,22:55:00,23:10:00,Fog,Low ,motorcycle ,Urban ,33,Grocery,124.90564484784746,Medium Risk
avxx932355852,28,4.0,13.049645,80.242268,13.119645,80.312268,2022-03-31,21:20:00,21:25:00,Cloudy,Jam ,scooter ,Metropolitian ,37,Grocery,124.90564484784746,Medium Risk
swxx128587708,30,4.4,18.927584,72.832585,18.937584,72.842585,2022-04-03,10:55:00,11:05:00,Windy,Low ,motorcycle ,Metropolitian ,25,Grocery,124.90564484784746,Medium Risk
yojl357987900,36,3.7,19.221315,72.862381,19.311315,72.952381,2022-03-27,21:40:00,21:45:00,Stormy,Jam ,scooter ,Metropolitian ,42,Grocery,124.90564484784746,Medium Risk
lnio433352766,30,4.4,12.325461,76.632278,12.365461,76.672278,2022-03-05,16:00:00,16:10:00,Windy,Medium ,scooter ,Metropolitian ,31,Grocery,124.90564484784746,Medium Risk
pqrg220605490,20,3.7,22.728163,75.884212,22.778163,75.934212,2022-03-13,20:45:00,20:50:00,Sunny,Jam ,motorcycle ,Metropolitian ,49,Grocery,124.90564484784746,Medium Risk
hmqc122507357,26,4.0,12.321214,76.621094,12.341214,76.641094,2022-03-13,10:25:00,10:40:00,Windy,Low ,motorcycle ,Metropolitian ,22,Grocery,124.90564484784746,Medium Risk
bymh505495216,37,4.1,21.185047,72.80859,21.265047,72.88859,2022-04-04,23:20:00,23:35:00,Cloudy,Low ,van,Metropolitian ,34,Grocery,124.90564484784746,Medium Risk
lfdc975635039,26,4.2,26.891191,75.802083,26.921191,75.832083,2022-03-24,23:20:00,23:25:00,Sandstorms,Low ,motorcycle ,Urban ,75,Apparel,124.90564484784746,Medium Risk
mhfk883899463,31,4.3,11.022169,76.999594,11.092169,77.069594,2022-03-10,21:15:00,21:25:00,Sandstorms,Jam ,scooter ,Metropolitian ,35,Grocery,124.90564484784746,Medium Risk
wpab993147331,38,4.4,12.297954,76.665169,12.347954,76.715169,2022-03-03,20:15:00,20:30:00,Cloudy,Jam ,motorcycle ,Metropolitian ,33,Grocery,124.90564484784746,Medium Risk
xrzf174186032,32,4.4,23.333017,85.3172,23.353017,85.3372,2022-03-13,08:20:00,08:25:00,Stormy,Low ,motorcycle ,Urban ,27,Grocery,124.90564484784746,Medium Risk
hcoc988472237,39,3.9,12.906229,77.596791,13.036229,77.726791,2022-03-04,22:55:00,23:10:00,Cloudy,Low ,motorcycle ,Urban ,36,Grocery,124.90564484784746,Medium Risk
tslf602188751,27,4.2,17.431477,78.40035,17.481477,78.45035,2022-03-03,22:10:00,22:25:00,Stormy,Low ,motorcycle ,Metropolitian ,20,Grocery,124.90564484784746,Medium Risk
mtcm940268778,21,4.1,12.3085,76.665808,12.3285,76.685808,2022-03-30,08:55:00,09:05:00,Sandstorms,Low ,motorcycle ,Metropolitian ,75,Outdoors,124.90564484784746,Medium Risk
zdqa307903030,35,4.3,11.026117,76.944652,11.136117,77.054652,2022-03-10,21:15:00,21:20:00,Windy,Jam ,motorcycle ,Metropolitian ,51,Grocery,124.90564484784746,Medium Risk
hvsr577509098,32,4.0,23.359194,85.325447,23.389194,85.355447,2022-03-28,20:35:00,20:45:00,Stormy,Jam ,motorcycle ,Urban ,31,Grocery,124.90564484784746,Medium Risk
swiv396515941,24,4.3,18.554382,73.798206,18.604382,73.848206,2022-03-05,22:25:00,22:35:00,Windy,Low ,motorcycle ,Metropolitian ,75,Jewelry,124.90564484784746,Medium Risk
ohdd229293505,37,4.4,12.323994,76.626167,12.393994,76.696167,2022-03-04,17:50:00,18:00:00,Windy,Medium ,motorcycle ,Urban ,35,Grocery,124.90564484784746,Medium Risk
iuip323405514,36,4.2,22.751857,75.866699,22.821857,75.936699,2022-03-04,20:15:00,20:25:00,Stormy,Jam ,motorcycle ,Metropolitian ,42,Grocery,124.90564484784746,Medium Risk
giah314914601,24,2.6,26.90294,75.793007,26.99294,75.883007,2022-03-12,22:25:00,22:35:00,Sunny,Low ,scooter ,Metropolitian ,43,Grocery,124.90564484784746,Medium Risk
pvve656647282,24,4.1,17.430448,78.418213,17.480448,78.468213,2022-03-24,23:45:00,00:00:00,Windy,Low ,motorcycle ,Urban ,80,Books,124.90564484784746,Medium Risk
pvck497367706,23,4.4,23.416792,85.316842,23.446792,85.346842,2022-03-30,19:40:00,19:55:00,Sunny,Jam ,motorcycle ,Metropolitian ,46,Grocery,124.90564484784746,Medium Risk
sykw107023002,35,4.3,0.0,0.0,0.07,0.07,2022-03-31,21:30:00,21:45:00,Windy,Jam ,motorcycle ,Urban ,53,Grocery,124.90564484784746,Medium Risk
fjpr513695623,38,4.2,21.175975,72.795503,21.225975,72.845503,2022-03-07,21:40:00,21:50:00,Windy,Jam ,motorcycle ,Metropolitian ,33,Grocery,124.90564484784746,Medium Risk
waug243267782,39,4.0,12.3085,76.665808,12.3685,76.725808,2022-03-07,23:35:00,23:50:00,Windy,Low ,motorcycle ,Metropolitian ,28,Grocery,124.90564484784746,Medium Risk
gadu368607970,34,3.8,12.978453,77.643685,13.058453,77.723685,2022-03-31,22:55:00,23:10:00,Cloudy,Low ,motorcycle ,Metropolitian ,33,Grocery,124.90564484784746,Medium Risk
yuul533237475,30,3.8,17.41233,78.449654,17.48233,78.519654,2022-03-04,23:25:00,23:35:00,Fog,Low ,scooter ,Urban ,38,Grocery,124.90564484784746,Medium Risk
dpul614157454,27,4.4,26.482581,80.315628,26.512581,80.345628,2022-02-13,23:35:00,23:50:00,Sandstorms,Low ,motorcycle ,Metropolitian ,85,Home,124.90564484784746,Medium Risk
ltkp388254313,24,4.2,17.45971,78.368855,17.58971,78.498855,2022-03-06,17:40:00,17:45:00,Fog,Medium ,van,Metropolitian ,31,Grocery,124.90564484784746,Medium Risk
uuma321781364,34,4.4,13.045479,80.23311,13.115479,80.30311,2022-03-06,00:00:00,00:15:00,Cloudy,Low ,motorcycle ,Metropolitian ,40,Grocery,124.90564484784746,Medium Risk
vqok473937313,22,4.4,26.47,80.35,26.48,80.36,2022-02-11,09:30:00,09:35:00,Windy,Low ,motorcycle ,Metropolitian ,25,Grocery,124.90564484784746,Medium Risk
lyrh796913749,31,4.2,13.026279,80.174568,13.066279,80.214568,2022-03-11,14:35:00,14:50:00,Windy,High ,motorcycle ,Metropolitian ,43,Grocery,124.90564484784746,Medium Risk
lcna134767839,31,4.3,9.991703,76.293136,10.011703,76.313136,2022-02-11,11:45:00,12:00:00,Fog,High ,motorcycle ,Urban ,33,Grocery,124.90564484784746,Medium Risk
mhfx237337879,21,4.2,18.927584,72.832585,18.977584,72.882585,2022-04-03,21:55:00,22:05:00,Sunny,Jam ,motorcycle ,Urban ,40,Grocery,124.90564484784746,Medium Risk
ocwj571499984,32,3.5,12.299524,76.64262,12.379524,76.72262,2022-04-02,17:20:00,17:35:00,Windy,Medium ,motorcycle ,Urban ,36,Grocery,124.90564484784746,Medium Risk
wopv735548136,33,4.1,13.064181,80.236442,13.084181,80.256442,2022-03-15,10:45:00,10:50:00,Stormy,Low ,motorcycle ,Urban ,26,Grocery,124.90564484784746,Medium Risk
jabg281629198,37,3.6,0.0,0.0,0.13,0.13,2022-03-14,20:40:00,20:55:00,Windy,Jam ,scooter ,Metropolitian ,35,Grocery,124.90564484784746,Medium Risk
akun784958117,26,3.7,0.0,0.0,0.04,0.04,2022-03-11,13:45:00,13:50:00,Sunny,High ,motorcycle ,Metropolitian ,51,Grocery,124.90564484784746,Medium Risk
